t,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1981-01-14,3.253524203102611,1.867623086621455,9.113198185696794,-0.10711208369462888,-0.21720478382362177,3.2819761507722305,2.857392925439804,0.1260067289821745,0.6990578865889159,-0.10694364130195666,0.2821684235069597,-0.12627708481642053,1.1550244251189916,2.9766641763176356,2.4169527204194488,4.358189689718779,4.783017000555404,0.3498495126736376,2.5921834974813063,4.522338361029426,2.3175358367519348,1.4666927604192797,0.21444990269746356,0.3719349617609709,1.490240383054111,11.15935831130446,0.11150430686864964,1.865935543391167,9.041928961635843,0.7471084185762784,6.26875532685986,1.933563604397191,1.3885510867373103,-0.12742966748479745,3.789654503852612,0.9424961352945544,3.1438526089552994,0.3741208137362459,1.47476005927202,0.09597953301071448
1981-01-15,3.144149722620151,1.100622991067178,12.142251988530544,-0.04923418581628169,-0.03374996290472865,4.731493903870964,3.1606890499635796,0.0188898444570551,2.3250323030517315,0.13857518288353887,0.3705718261017541,-0.1201944428588213,1.4219892411603787,4.281808862900949,2.9147771935285167,4.07434554224505,4.428151769619559,0.7457663382161481,3.0965444712171184,3.996160978139022,2.991733531854644,1.450112882129467,0.2674741642240033,0.9883475582664794,0.4787952835676226,11.025950142708684,0.4279646722752801,2.429553147182384,10.67756152177108,1.012547115347024,6.094964108394631,2.1561844009158904,1.7152661626237382,-0.14920708534478955,4.433404676828072,1.3916220411000069,2.8185505775851745,0.49158520802231465,1.4251795088845522,0.2043269827934111
1981-01-16,3.002692425114919,0.4417894256886541,14.641450921128916,-0.13038130848601703,0.2851769917982949,4.008282591804271,3.108582643511923,-0.25464578455032516,2.308091365373924,0.00222652479680007,0.42137904261733894,-0.4151674856372818,1.1188865134578183,3.692625447066403,2.750623843262515,3.644462620150591,3.496190424175172,0.1954775185709945,2.545249676171288,3.969359921882768,2.8635192376473544,1.1147729318775197,0.1443295181406068,0.5673920829836341,0.4761103430214657,10.808650254216278,-0.1197015928950762,2.016899698345771,11.86539910495074,0.5982560321372112,3.950552081019511,1.974357076633604,1.6103912775381186,-0.2634656153888457,3.7573642531425673,1.108927356991087,1.7472928321822874,0.4607664887704743,1.1405648934295272,0.0438068413582382
1981-01-17,2.4913348534760846,0.7464330893538076,11.885339923659446,-0.3812255636879805,0.5520692840317274,2.375296760746483,3.303844028435696,-0.7263928798309127,1.4337139234465983,0.12036624830533782,0.24958885739098235,0.0491837408835778,1.2859376967384917,2.1106269723052513,3.136629861543595,3.393453041859523,3.63489415645575,0.6877184382933432,3.227543523684739,3.9397374555492544,3.201557385485623,1.129364254142731,0.4857887621670791,1.086894936064411,0.5105396561532665,10.367015667859736,0.3979327973484672,2.5538020267288513,10.181287264552717,0.924188162828072,6.3118586433883745,2.3400650067718143,1.6731048757727578,0.12559654056298442,4.621664784893467,1.650117947954275,2.037105767033383,0.03636808217445164,1.188791666068484,0.33461873317698654
1981-01-18,2.905334281802288,0.7233408850399048,9.740527252934053,-0.0814292977675013,0.47834844333150706,2.4385889897929864,3.5667560893163586,-0.3452093048659606,0.8258404204584924,0.5094486797303581,0.2377425222656111,0.2766456965398145,1.5869076006264304,2.1758750046888906,3.484556981518315,3.784983346759532,3.67972556716094,1.3734981075440356,3.4280882290268124,4.837298341419847,3.7630226698149194,1.159991916051032,0.6509059772355918,1.459011475383079,0.823752826545606,10.026326267953843,0.8536739661957551,2.864612553547939,9.423624180368536,1.3368533090530637,6.0604287389415195,2.6153513449067347,2.142477401212206,0.638249403008432,4.598680976378551,2.2226544204722956,2.2679537267126832,0.02580690011909503,1.270331041161894,0.4906962065054348
1981-01-19,2.763030873204235,0.642621886784875,10.135772336453192,0.11467351929374026,0.20935296066735096,4.149892735184334,3.6165588900830463,-0.3977243400850252,1.8826004227032056,0.5578899044896151,0.8981716114191673,0.5932776236426829,1.5914383890589523,3.782599419007688,3.438370233412831,3.688752831686731,4.3986657728171465,1.349996494636832,3.5365393956531435,5.128784782635175,3.8033544851232666,1.3507373292342315,0.7174859522427681,0.9942609780055154,0.8349573649618627,10.108093196242544,0.6327820436796188,3.063953987538655,9.510974506078774,1.0673595176439186,6.054162058073407,2.621199259270842,2.1885393771749726,0.4769899866276433,4.736193134696155,2.5191387658294513,2.342607239179735,0.7152751458389464,1.4162614199836394,0.3729183222107828
1981-01-20,2.808920507644867,1.149842482066651,11.66093858187458,0.08329410522555136,0.03619340117464453,5.581619930295925,3.677469530855383,-0.4073723460208498,3.1163606269587305,0.9533856240504424,1.3102019793680704,0.5518142809650435,1.6904216895305098,5.145155667585931,3.590848030423807,3.957235188913952,3.982925773099998,1.709851831455584,3.5206145711126116,5.4867209679337154,3.8294646156392105,1.1002517939425864,0.7757256893350029,1.039919783982116,1.147138045873195,9.851817765633156,0.7523948582981479,2.942145183208254,10.315621242447476,1.144093605590827,5.681438034384871,2.673095892557551,2.3030084602098686,0.3956447881813397,4.5849911328444914,2.7405999612467475,2.413020058446092,0.9737585754789428,1.219368639293803,0.48680097617489615
1981-01-21,2.885722440444379,1.62757474106834,13.31503585948059,0.0834641072700073,0.02714664100155062,5.716461964759321,3.5438253089620986,-0.0999540618319621,4.5156997032108315,0.9093028462015748,1.1180622374899745,0.470808306781759,1.379564373157903,5.355834444342311,3.326936232749599,3.881177210015407,4.077518653799599,1.4522113936048395,2.7225368541103503,5.3405979721166466,3.389046245743831,1.1050508424819547,0.4586001324425002,0.8086429200622138,2.2393411349093117,9.98507901503088,0.8282937527147229,2.191032480551696,11.433802749406375,1.403284337314869,6.318846351276231,2.499437244493963,2.353953705908335,0.26550198454313545,3.727797934273278,1.72311121109726,2.326598973268758,1.0666397383456037,1.2223803268887077,0.4967437562978958
1981-01-22,2.6036750118258176,2.366758447054975,11.903364538589813,0.13399370576803804,0.02375595802313412,6.090806622616611,3.59859248135726,-0.0855358609147725,4.098807120825308,1.0774481252087238,1.334128597386414,1.0886721592722797,1.1002291789917198,6.32593013371398,2.9571872448390426,4.636859692399089,4.9494279467787425,2.2160742495955983,2.075412374500207,5.4392311307627,3.104236673815807,1.389764495825263,0.6805471593905104,1.2392729153612123,3.5013310364552357,10.3182565860669,1.3364103679464066,1.5129785464130483,10.226594602999793,1.7351306675706546,8.012293175497028,2.5244018107745596,2.183841706001564,0.5839337498047392,3.0607075723502586,1.047624463795076,3.2081328774069675,1.5105649852773055,1.3811029696428196,0.30435602978614185
1981-01-23,2.0448151258016942,3.5407379782556703,12.011530444904851,0.10374269976557572,-0.185530595568256,5.611506367693879,3.362010461894082,-0.3602809998806453,4.488174968526799,1.693807693553575,1.9751010305345709,1.5652814689894878,0.9519172118958076,5.596826925102871,2.332171609092992,5.059337075892758,6.003093599884004,2.406945994573304,1.854396459667244,5.873702548405687,2.524360480002283,1.6805607911261706,0.6145598520612552,1.2362885216725277,4.6996348968791946,10.312574228739663,1.4820732664871965,1.2860507714928318,10.226249296094815,2.031799831664216,8.561847399151915,2.219460253618662,1.990126715821628,0.643584971761495,2.8882202227764537,0.8442287149918499,4.059058615284176,0.8135402266639744,1.5667350644521747,0.3466163545254073
1981-01-24,2.073730290051163,3.998719586890676,12.865344977614644,-0.11170057924315736,-0.15047040328982852,5.761706293274323,3.132584124815899,-0.22496327162313,4.240914013298575,2.0762670636778395,2.1582922703019687,2.4538291272003434,0.9300259394555824,5.629405399462598,2.3646061275930546,4.810828711167691,6.702786610769403,3.062796725914927,1.6561818740904677,6.205812849725917,2.49341542895594,1.7308088724771906,0.9216116180809024,1.3123917304728074,4.730328843988316,11.20767343821698,1.700790254590542,1.101947135431795,10.844427964297935,2.1706158588732425,8.757052168715928,2.0107102202409664,1.9543093126020672,0.9410823109523588,2.877509314149835,0.8887014057867191,4.527605305103995,0.6081161507156594,1.539245421933284,0.34092752464326637
1981-01-25,2.337250615127587,3.0296962361030957,12.24660903803084,0.1112633406680228,-0.2295899786403659,6.56312790370148,2.86448388227576,-0.10519137252263278,4.367742556895779,2.5125367598277784,1.9871236063115347,3.501370027749836,0.8655257601023703,6.185270286165907,2.6053851700069757,3.9558252637012146,5.891805036749629,3.634044926059364,1.9841750846138824,6.685408190766183,2.3378721363635115,1.2645806050342865,1.211203862204563,1.6041370738842795,3.045394131309056,12.457286676241418,1.6931253458980748,1.3311442036977326,10.714807098129247,2.074205204019391,7.061815176177456,1.81048290403694,1.67051195468186,1.0843347676609767,3.3368688751360036,1.0774832173738638,3.608392553342023,0.8657300744860752,1.342929712403528,0.0809982977995034
1981-01-26,2.3191984255536777,1.904725642911032,13.094645622355555,0.6425259682001592,-0.2923862384195566,7.615200372509384,3.312702070742924,0.30814910292483155,5.119961832493088,2.4164559713262435,2.5750546217635275,3.80262612774014,1.350669484381628,6.983709062556163,3.1997279139429917,3.0962075864317757,4.4509897506926706,3.818052643535683,2.7814402230366806,7.143520810151043,3.0981992617599428,0.9529652978946554,1.703992999528987,2.0044864297969163,1.8401287651472096,12.779347267712335,1.8315998093664057,2.0261039833490457,11.352470730017648,2.2652984195504224,6.161038756223792,2.295826263744546,2.034605645223632,1.6147996333055945,4.134502871205715,1.0368745638738552,2.321626023555476,1.6717549971537071,1.0787839669617192,0.38291101119087045
1981-01-27,1.439384037507331,1.779094132058047,13.89326303346289,0.40003910708275825,-0.05711822558440183,8.896276044866472,3.1716089519292545,0.5628425787297076,6.784112625498763,2.736884090871367,3.860761368162848,3.163176694559059,1.3205596268656166,8.285871694928467,2.557253536126842,3.134343412028251,4.004251671768522,3.88166226172023,2.1565618366476187,6.893592382476643,2.612859021355904,0.7285165894851069,1.557317107154491,0.9587383489731316,1.5478788743836152,12.744374111801717,2.0801849089592483,1.570656029037151,11.901159580880185,2.408249863464727,5.95794012108542,2.286548675107424,1.630177020069942,1.616851355227448,3.440527231830103,0.776248952508535,2.3724394786781957,1.7887686520742,0.9028224930390554,0.5550162460775958
1981-01-28,0.9966051346368658,1.4883882965606112,14.244562354542389,0.05214318014371777,0.3762279032964315,9.250503846118196,2.856393968472151,0.5101450642519154,7.775488905654632,2.853670036631394,4.0952113436372954,2.649712813185932,0.8166798057051672,8.76697046230592,2.2697543446973114,3.6853605890565326,4.217276710686162,3.123175525428918,1.9645765002961395,6.242256453136753,2.193052229611975,1.0056815281938558,1.362082236311048,0.499154198130066,1.1146637562526394,12.873272006844712,2.0059478235185235,1.246807593129715,12.790104480060949,2.4268822435022823,6.8236653947410035,1.9795288819493475,1.2968388828827582,1.1400595662515125,3.087951569713171,0.7304879893400837,2.7370634508265272,1.2078053809672262,1.130195548543604,0.5367963939369069
1981-01-29,0.7689295066862218,1.8899073913112472,13.632409946884875,0.037972963860188,0.196507668574327,7.504663951447844,2.581531075796587,0.5622155987125392,6.499206355160131,2.4869842048246156,3.8154721996590553,2.16505492043739,0.6660268012814701,7.0756895265175634,1.844400651383587,4.119755583762103,4.760009797263727,1.7726519903642348,1.7263326718571117,5.346918460971307,1.8014961904575308,1.3952037814219622,0.49364394837719416,0.2065954963132377,1.089743640047887,13.954461274024196,1.188223952819108,1.1084984527504869,12.046651697550622,1.8573746147487904,6.571661148524689,1.8545196721581796,1.431569402243598,0.13877559813778362,2.831697662298403,0.5891687210177352,2.843480051700631,0.8053122836774822,1.5045564267794482,0.30835887608977863
1981-01-30,0.915315303828894,1.6060382894089749,14.297296364871924,-0.41323273759922863,0.4185350175892139,7.5220774636162036,2.5618849220994324,0.05327782681657922,4.950549336411439,2.2580507177101747,2.4645532928671265,1.3674895490461747,0.6590754332801829,7.159630765358336,1.890638867997943,3.202901025497539,3.8256910381478217,1.8938790445792024,1.4692802227289352,4.5574196086069385,1.79993185971818,1.3415938706505308,0.47897230404510616,0.4570677745647185,0.8551392590468225,13.241350368288057,1.1866245299146136,0.8878950658143907,12.521023842748862,1.7942757825235027,6.186363602066491,1.747284254097476,1.5943791124976825,0.05969813338541563,2.5954010591116994,0.6224493506106192,2.671606425103832,0.14201655454493434,1.4575945317373158,0.3901657314641476
1981-01-31,1.579868112299346,0.7795125238665559,14.805153765977108,-0.294069882520386,0.1431434029588754,4.88412766606034,2.7437738526271858,-0.01917189767968175,1.3291798222757834,1.6274484092738335,2.016320287708014,1.4122585736800044,0.8301520778153595,5.119276365534019,2.4693398641922233,2.2232673636234086,3.440212182169736,2.285256503604378,2.084259499244947,4.622065615401956,2.2726537373637665,1.408499033054671,0.8648418527950881,0.6559725060559156,-0.25191561410243324,12.22815664180916,1.5659380823905504,1.1086583170583475,12.75075392201198,2.045608988559751,5.543924316415484,1.9110648475870988,1.8576077826904989,0.3924740161044671,2.8995729281121907,0.6526098968096097,2.414568012841711,0.24354208742441408,1.4820834042237916,0.6013238671963403
1981-02-01,2.1718924338584475,0.32911862116071156,16.35974401204249,-0.07244258418809224,-0.31789902230223,5.317606365342812,2.961041144397308,0.3267877215695236,2.247944953975747,1.2021461844689831,2.2166723760547633,0.15379270534002742,1.2869350940543605,4.941763038086275,2.5757985756644945,2.173132357026727,1.776757773685615,1.1365706252107035,1.976992108322671,4.516657329406208,2.448158233313718,0.9490380947025424,0.8027996846534595,0.41654880104229086,-0.6653286133578522,12.526432715135774,1.4878276017442629,1.150347029418775,14.434257264266474,1.9717680546721628,3.5005496509114504,2.265554982268892,2.2013753113572907,0.5953270060868601,2.9962557422023526,0.7560959119815802,1.9255641503970544,0.397081227474402,0.945810395335556,0.5724562723262832
1981-02-02,1.873237053217963,0.8389251191003595,16.751986297981897,-0.05744263315547293,0.3847825933316713,6.166005467329939,3.138279973131066,0.8536154792538557,5.263927829892883,-0.19414533219718064,3.792588208858314,-0.2607034720793795,1.4770207745329262,5.882031478845193,2.823816741833852,2.452519019701784,1.861060851740275,-0.33818619288260976,2.0771646432795308,3.983899775639108,2.573513685800936,1.083852055433827,-0.2260877805593946,0.3517647650643916,-0.20693681630365648,10.766350860199823,0.19936417081672353,1.1827581531420783,14.959133273708307,1.209468749594862,4.336576815121999,2.466476343516799,2.361351134319847,-0.4380296413130456,3.292187970827971,0.7846484571912669,1.603522571081383,0.3617130039686351,1.0387500451441145,0.01411341086855522
1981-02-03,1.994802551870059,0.6624653364327067,12.96854110030952,-0.3360081391662515,0.7030365582898987,3.292318981577827,3.262545229021267,-0.08930553927670104,3.0647158774351393,-0.35470446492695196,2.7713820286816624,-0.18346561660623983,1.5267845840050145,3.0680886244180385,3.396219864124338,2.997048045308624,2.333941813867831,-0.3742071306599808,2.385103851164276,3.1805980049863383,2.958803044087267,0.916329857314386,-0.47155279675834194,0.4724896114049102,-0.2289684574044415,10.303661052741871,-0.49408430625589617,1.5956502287016416,11.360288796515304,0.8966345745860345,4.794421174400011,2.6447952311109795,2.364922736905207,-0.4789361883037966,3.8565970978995665,1.1432233198953554,2.0558028726199744,0.2590730998894859,0.9431394916554544,0.44456638569006657
1981-02-04,2.0810201024895782,0.634726929454267,11.995380796559656,-0.15462375599062206,0.4467265034109058,3.238931321185616,3.449790003775279,0.06284785016320349,1.6093502099722985,-0.09285920586654406,1.5193481642989042,-0.3924956074791641,1.9992654954499756,3.0174514099469114,3.695785301580788,3.126421940617316,1.8544471483502232,-0.21200880390522592,2.6186016592245913,3.392864273311064,3.759252991452991,0.8140759670517781,-0.25258314506598545,0.2917704197151547,0.15159359632458802,10.435248717792774,-0.33105780440383725,2.3419646626447275,10.620346319935752,0.5056251933818832,3.9926798353571353,2.8469058268441874,2.5700504790145633,-0.3264693088553088,4.254107107739431,1.6262716520028064,1.8510042170370424,-0.04654924527012483,0.8806013542465152,0.4213618864477144
1981-02-05,1.846453153131332,0.6354786816141544,12.776303412299388,-0.1276511380381251,0.16893458468499034,3.0264888122092977,3.473732998137356,-0.1464387034281902,1.3488166180622354,-0.2655461908687027,1.0757434258088097,-0.1422962682898845,1.72396901957846,2.6761005617194265,3.636679957748431,3.1610087785792977,2.475735996158406,0.20523937908705217,2.573939470737967,3.2786572117758777,3.8390697311509743,0.7473220908706875,0.0300312169760577,0.46893672464095815,-0.0451720727448528,9.762563027112064,-0.0542905769000086,2.480360363697967,10.826231506934008,0.562412114837322,5.039647563876007,2.712022461608516,2.527418957150706,0.1328107098898741,4.015273730926051,2.0227920627857223,1.7612774499035222,-0.15688837038098846,0.8068118888677986,0.33468501837780806
1981-02-06,1.641624864164502,0.5354761487017505,14.07902645095246,0.14643426822311412,-0.217967453545997,4.141759151130776,3.541169221973949,0.29339479704819205,1.7412211077871742,0.29649226549121543,1.292032815910364,0.19806342122886633,1.955133588569911,3.846333029509063,3.5567711985951913,3.090911788799204,2.8972576250388435,0.5773956895262113,2.8089532603323306,3.803224254199303,3.8197082139044,0.6080529848184071,0.6080748199433827,0.538897244889954,-0.10429769205039996,9.87442554210295,0.49942557754048345,2.7593446362127505,11.52614458468613,0.914247722182747,5.2399668995352915,2.9556299325327178,2.4678480572608272,0.4791126727056661,4.513921700177072,2.2658372792417953,1.8436863308665143,0.1044336255058873,0.7364918688825917,0.22267784568395577
1981-02-07,1.690868529766627,-0.20141486916240403,15.674697847025817,0.0517758821485863,-0.0598593135947798,5.136991670322583,4.085750495915551,-0.15255955685449685,2.587537294816771,0.10916872832211055,1.694432334093067,-0.30506230829401737,2.82481101984615,4.852090078939304,4.593915460352539,3.398339430898796,2.883571680634244,0.7757108726430548,3.4770932679059836,4.065224698612219,4.892957634635456,0.5282120705177711,0.5008370624050027,0.6654006010901945,-0.6182302487846218,10.8903065252109,0.2681721083973425,3.5585304858075446,13.62899274982613,0.6351675310832476,4.937460738640112,3.6493669451853794,3.0461209290404003,0.2968767196559696,5.544594966682603,2.8865529550193596,1.8146838261171432,0.4834126326741543,0.5765815512949626,0.19120017355337637
1981-02-08,2.2374461579917515,0.7381458795995233,17.260570106905476,0.10170345505799538,0.11944449410099443,7.098262366787396,4.646194988152219,0.2940163182841147,3.64263704773742,-0.12205432761124158,1.8439023426385983,-0.7903097494169096,3.6218788623182703,6.697726632486572,5.488610486070031,3.251343809908578,2.895623889795104,0.02818770856737096,4.232323451272304,4.337760590826054,5.374362873588463,0.5443490077009265,-0.11266210456799364,0.6368550743135355,-0.3820186466201445,10.803874522471082,-0.3799848606938099,4.133332352541824,15.611135954185858,0.20653077076420168,5.252988432279907,4.354514370289783,3.552425228899075,-0.2470518400140289,6.153677979629204,3.3400646016414193,1.634278904261862,0.3991384081774996,0.66440398360022,0.0585494498464989
