year,US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,US25,US26,US27,US28,US29,US30,US31,US32,US33,US34,US35,US36,US37,US38,US39,US40,US41,US42,US43,US44,US45,US46,US47,US48,US49,US50,US51,US52,US53,US54,US55,US56,US57,US58,US59,US60,US61,US62,US63,US64,US65,US66,US67,US68,US69,US70,US71,US72,US73,US74,US75,US76,US77,US78,US79,US80,US81,US82,US83,US84,US85,US86,US87,US88,US89,US90,US91,US92,US93,US94,US95,US96,US97,US98,US99,US100,US101,US102,US103,US104,US105,US106,US107,US108,US109,US110,US111,US112,US113,US114,US115,US116,US117,US118,US119,US120,US121,US122,US123,US124,US125,US126,US127,US128,US129,US130,US131,US132,US133,US134,US135,US136,US137,US138,US139,US140,US141,US142,US143,US144,US145,US146,US147,US148,US149,US150,US151,US152,US153,US154,US155,US156,US157,US158,US159,US160,US161,US162,US163,US164,US165,US166,US167,US168,US169,US170,US171,US172,US173,US174,US175,US176,US177,US178,US179,US180,US181,US182,US183,US184,US185,US186,US187,US188,US189,US190,US191,US192,US193,US194,US195,US196,US197,US198,US199,US200,US201,US202,US203,US204,US205,US206,US207,US208,US209,US210,US211,US212,US213,US214,US215,US216,US217,US218,US219,US220,US221,US222,US223,US224,US225,US226,US227,US228,US229,US230,US231,US232,US233,US234,US235,US236,US237,US238,US239,US240,US241,US242,US243,US244,US245,US246,US247,US248,US249,US250,US251,US252,US253,US254,US255,US256,US257,US258,US259,US260,US261,US262,US263,US264,US265,US266,US267,US268,US269,US270,US271,US272,US273,US274,US275,US276,US277,US278,US279,US280,US281,US282,US283,US284,US285,US286,US287,US288,US289,US290,US291,US292,US293,US294,US295,US296,US297,US298,US299,US300,US301,US302,US303,US304,US305,US306,US307,US308,US309,US310,US311,US312,US313,US314,US315,US316,US317,US318,US319,US320,US321,US322,US323,US324,US325,US326,US327,US328,US329,US330,US331,US332,US333,US334,US335,US336,US337,US338,US339,US340,US341,US342,US343,US344,US345,US346,US347,US348,US349,US350,US351,US352,US353,US354,US355,US356,US357,US358,US359,US360,US361,US362,US363,US364,US365,US366,US367,US368,US369,US370,US371,US372,US373,US374,US375,US376,US377,US378,US379,US380,US381,US382,US383,US384,US385,US386,US387,US388,US389,US390,US391,US392,US393,US394,US395,US396,US397,US398,US399,US400,US401,US402,US403,US404,US405,US406,US407,US408,US409,US410,US411,US412,US413,US414,US415,US416,US417,US418,US419,US420,US421,US422,US423,US424,US425,US426,US427,US428,US429,US430,US431,US432,US433,US434,US435,US436,US437,US438,US439,US440,US441,US442,US443,US444,US445,US446,US447,US448,US449,US450,US451,US452,US453,US454,US455,US456,US457,US458,US459,US460,US461,US462,US463,US464,US465,US466,US467,US468,US469,US470,US471,US472,US473,US474,US475,US476,US477,US478,US479,US480,US481,US482,US483,US484,US485,US486,US487,US488,US489,US490,US491,US492,US493,US494,US495,US496,US497,US498,US499,US500,US501,US502,US503,US504,US505,US506,US507,US508,US509,US510,US511,US512,US513,US514,US515,US516,US517,US518,US519,US520,US521,US522,US523,US524,US525,US526,US527,US528,US529,US530,US531,US532,US533,US534,US535,US536,US537,US538,US539,US540,US541,US542,US543,US544,US545,US546,US547,US548,US549,US550,US551,US552,US553,US554,US555,US556,US557,US558,US559,US560,US561,US562,US563,US564,US565,US566,US567,US568,US569,US570,US571,US572,US573,US574,US575,US576,US577,US578,US579,US580,CE1,CE2,CE3,CE4,CE5,CE6,CE7,CE8,CE9,CE10,CE11,CE12,CE13,CE14,CE15,CE16,CE17,CE18,CE19,CE20,CE21,CE22,CE23,CE24,CE25,CE26,CE27,CE28,CE29,CE30,CE31,CE32,CE33,CE34,CE35,CE36,CE37,CE38,CE39,CE40,CE41,CE42,CE43,CE44,CE45,CE46,CE47,CE48,CE49,CE50,CE51,CE52,CE53,CE54,CE55,CE56,CE57,CE58,CE59,CE60,CE61,CE62,CE63,CE64,CE65,CE66,CE67,CE68,CE69,CE70,CE71,CE72,CE73,CE74,CE75,CE76,CE77,CE78,CE79,CE80,CE81,CE82,CE83,CE84,CE85,CE86,CE87,CE88,CE89,CE90,CE91,CE92,CE93,CE94,CE95,CE96,CE97,CE98,CE99,CE100,CE101,CE102,CE103,CE104,CE105,CE106,CE107,CE108,CE109,CE110,CE111,CE112,CE113,CE114,CE115,CE116,CE117,CE118,CE119,CE120,CE121,CE122,CE123,CE124,CE125,CE126,CE127,CE128,CE129,CE130,CE131,CE132,CE133,CE134,CE135,CE136,CE137,CE138,CE139,CE140,CE141,CE142,CE143,CE144,CE145,CE146,CE147,CE148,CE149,CE150,CE151,CE152,CE153,CE154,CE155,CE156,CE157,CE158,CE159,CE160,CE161,CE162,CE163,CE164,CE165,CE166,CE167,CE168,CE169,CE170,CE171,CE172,CE173,CE174,CE175,CE176,CE177,CE178,CE179,CE180,CE181,CE182,CE183,CE184,CE185,CE186,CE187,CE188,CE189,CE190,CE191,CE192,CE193,CE194,CE195,CE196,CE197,CE198,CE199,CE200,CE201,CE202,CE203,CE204,CE205,CE206,CE207,CE208,CE209,CE210,CE211,CE212,CE213,CE214,CE215,CE216,STDEVP,MEAN
1981,5,4,4,4,5,4,4,4,5,2,4,5,4,4,4,5,5,5,5,3,5,4,4,4,4,4,4,3,1,2,5,2,1,3,2,3,3,4,2,3,4,4,5,5,4,2,2,2,3,2,4,2,2,3,3,2,2,5,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,3,1,1,3,1,2,2,2,1,2,2,2,2,3,0,1,1,2,4,4,2,2,2,4,4,1,4,4,2,2,2,2,1,1,1,2,2,3,1,2,2,2,2,1,3,2,1,1,1,3,2,4,4,7,5,5,6,4,4,4,5,5,4,4,6,4,4,5,5,4,5,6,6,3,6,3,4,4,4,5,3,3,5,4,4,3,4,4,5,5,5,4,5,5,4,5,5,4,5,6,5,5,6,6,5,5,3,4,3,3,4,3,3,1,1,0,0,1,0,2,1,2,0,0,0,1,0,1,0,0,2,3,1,3,4,3,3,5,4,6,4,0,1,2,6,5,4,4,5,2,3,6,3,2,2,2,2,1,2,1,1,2,2,2,2,8,8,7,8,7,7,7,7,7,8,7,6,5,3,2,2,2,3,3,3,3,3,3,2,3,2,4,6,4,4,4,3,1,1,1,1,3,2,3,3,3,3,2,3,3,2,3,3,3,4,4,4,4,4,4,4,5,5,5,6,7,8,6,8,7,1,5,4,2,2,4,4,3,2,4,2,11,10,6,9,5,4,7,4,5,5,6,7,8,7,7,5,5,6,6,6,5,6,6,4,4,6,6,5,7,7,5,6,6,5,5,5,5,6,7,5,5,6,6,4,7,7,7,4,5,5,7,3,5,5,5,5,5,4,4,4,4,5,5,7,7,5,4,6,6,5,6,4,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,6,7,9,5,5,5,4,4,4,4,4,2,3,3,5,5,4,4,4,3,4,4,4,5,5,4,4,2,2,9,9,8,8,8,8,8,8,3,3,3,3,3,5,5,5,4,4,3,4,3,3,3,3,3,4,5,3,4,5,5,4,5,4,0,3,6,5,4,5,4,3,2,3,0,0,0,0,2,2,1,1,2,8,8,3,2,4,6,7,7,8,2,2,5,6,0,1,3,1,1,7,6,7,7,6,6,5,6,6,5,5,5,4,3,4,4,4,4,6,6,6,8,6,10,11,10,9,7,7,7,8,8,8,7,5,5,4,4,7,5,4,3,6,5,5,5,5,5,5,6,4,1,4,6,2,6,3,7,11,7,7,6,2,3,7,7,6,8,3,2,8,6,4,4,2,2,2,4,3,4,4,4,3,2,2,1,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,3,3,2,4,2,2,3,3,3,4,2,3,3,2,3,2,3,4,3,3,3,2,2,3,3,3,3,3,3,3,4,5,5,5,3,5,4,3,3,3,3,4,1,1,2,2,3,3,3,2,3,3,5,5,4,6,5,5,4,4,5,4,3,3,3,4,4,3,2,3,1,4,6,5,4,4,4,5,5,4,4,3,3,5,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,4,3,3,3,3,2,2,3,2,2,2,2,2,2,4,5,5,5,4,4,5,5,5,4,5,3,4,4,4,4,3,2,2,2,2,1.947877589,3.742462312
1982,5,3,5,3,4,5,5,5,4,5,5,5,3,5,5,4,4,4,5,5,3,5,4,3,3,3,3,4,4,4,3,3,3,2,3,3,3,3,3,3,4,3,3,3,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,4,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,5,5,4,5,4,4,4,4,4,4,5,5,5,5,6,3,3,2,3,3,3,3,3,3,2,2,3,3,3,4,3,4,4,5,5,5,4,3,4,3,3,2,3,6,3,3,3,3,4,3,3,3,3,3,3,4,5,5,7,6,4,4,4,4,3,5,5,6,5,4,3,6,5,6,5,4,5,5,4,3,3,3,4,4,4,4,5,4,5,5,5,5,4,3,4,3,2,3,3,3,3,3,5,5,5,1,1,1,2,1,6,4,4,4,5,4,3,4,3,4,6,3,4,2,4,3,4,5,4,6,4,5,5,5,3,3,4,4,3,2,3,3,4,2,3,5,3,3,4,5,2,4,3,1,2,2,3,5,3,4,3,5,4,5,5,5,5,5,4,4,5,4,5,4,4,5,4,4,4,4,5,5,4,3,3,1,0,1,1,1,0,1,2,2,1,1,2,2,1,0,0,0,3,3,3,3,1,2,2,1,1,3,4,3,3,2,2,2,1,1,1,2,3,2,3,3,2,1,1,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,5,5,4,5,5,5,4,4,5,5,4,4,4,4,4,5,5,5,3,3,5,4,4,4,4,4,5,3,4,4,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,4,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,6,6,6,6,5,6,1,1,1,1,2,2,3,3,6,6,6,6,5,5,5,3,3,4,3,4,3,3,3,3,3,4,5,6,5,4,6,4,4,5,6,5,6,6,5,6,6,5,6,5,5,6,9,8,3,4,2,3,11,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,1,2,0,2,1,1,2,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,4,3,2,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5,4,2,0,0,0,1,0,1,4,3,3,3,3,2,1,1,1,2,2,2,1,1,1,0,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,0,0,0,2,0,1,3,1,1,1,4,2,1,2,2,2,2,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,0,1,1,1,1,2,1,2,3,3,3,3,2,1,1,3,2,1,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,1.634120324,2.763819095
1983,4,6,6,5,5,5,6,8,8,3,4,5,5,5,3,5,6,5,6,4,5,5,5,6,5,5,5,5,5,6,8,5,4,7,5,6,7,7,6,7,6,7,5,5,6,6,5,7,7,6,8,4,5,5,5,6,6,8,6,5,8,6,5,5,7,5,5,4,5,4,6,6,5,3,6,7,7,6,6,7,6,4,7,3,8,5,3,5,5,5,5,6,5,3,4,4,4,4,4,3,4,4,4,4,4,4,3,5,5,6,5,4,4,5,5,3,6,5,5,5,6,5,4,4,5,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,5,4,5,5,3,3,5,2,3,1,3,3,3,2,2,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,5,4,3,3,3,2,2,2,2,3,3,3,4,4,4,3,2,2,6,3,6,6,4,6,4,6,6,7,7,7,6,5,7,6,6,7,8,8,7,6,6,9,6,6,6,7,4,4,4,3,7,4,6,6,8,5,9,6,4,6,4,6,7,5,7,6,6,3,3,5,4,5,5,4,6,7,6,6,4,6,4,6,6,8,8,7,10,6,7,8,8,8,8,9,7,8,8,8,8,9,8,8,8,8,8,8,6,7,6,6,6,7,7,8,6,7,10,8,8,7,8,8,9,7,7,7,7,6,7,5,1,1,3,4,3,4,5,4,6,6,5,5,5,3,3,4,3,3,6,3,6,5,5,5,5,5,4,3,6,4,5,3,4,7,5,1,0,2,2,0,0,1,1,2,1,2,0,8,6,6,7,7,7,7,7,10,9,7,5,5,6,5,5,6,6,6,4,4,2,2,3,4,4,4,6,4,3,5,3,6,5,4,3,6,6,6,4,4,4,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,3,4,4,4,3,4,5,4,5,5,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,3,2,2,3,3,3,3,3,2,2,2,2,2,4,4,2,2,5,6,5,4,4,6,6,6,6,2,1,2,4,2,2,1,0,0,4,2,2,1,3,2,0,0,0,0,0,0,0,1,1,0,0,4,1,2,0,0,0,2,1,1,1,0,0,0,0,0,1,2,1,1,2,1,2,2,3,3,1,2,1,0,0,3,1,1,1,1,0,0,0,1,1,1,1,2,1,1,0,1,1,1,2,2,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,2,3,1,3,2,5,2,2,5,3,3,3,1,2,3,3,2,4,2,1,1,3,3,3,3,2,3,3,2,2,2,3,6,4,4,4,1,3,3,4,4,4,3,2,3,2,2,2,3,3,2,3,3,1,1,3,2,2,1,1,1,2,3,3,4,4,4,2,2,2,2,1,3,2,2,1,1,2,1,1,2,3,4,3,1,1,2,1,1,1,2,2,1,3,3,3,1,1,1,2,3,2,4,2,2,4,4,3,4,4,3,3,4,1,2,4,4,3,5,4,4,4,6,1,1,1,4,4,4,4,4,6,5,4,4,4,3,5,5,5,3,2,1,1,2,1,1,3,3,3,3,5,5,6,5,5,4,3,6,3,5,5,4,4,2,2,2,2,2,2,3,4,4,4,3,3,3,3,4,4,2,3,4,2,4,4,4,2,3,3,3,3,3,4,4,1,1,5,5,5,4,3,4,4,4,4,4,5,3,3,4,4,4,2,2,1,1,3,3,3,2,3,2,3,3,2,2,3,3,3,2,3,3,3,5,5,5,5,2.128145153,3.778894472
1984,5,6,7,5,7,6,7,7,7,5,6,6,3,5,6,6,6,5,6,7,5,6,5,3,3,6,2,4,4,5,4,4,5,6,4,4,3,3,4,4,4,4,5,5,5,4,3,7,5,6,5,5,3,5,5,4,4,4,4,4,5,6,4,4,4,4,4,3,4,4,4,4,6,5,4,4,6,4,4,3,6,6,4,4,4,3,4,4,6,6,4,5,4,7,7,6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,6,4,6,5,5,5,5,4,4,4,6,5,4,4,3,3,3,7,4,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,4,2,1,4,4,4,4,4,4,5,4,4,4,6,6,6,4,5,4,4,4,4,4,4,5,6,5,5,4,5,5,5,3,4,4,4,5,5,5,5,6,4,4,9,6,7,7,3,5,4,4,6,5,5,5,4,5,4,5,4,4,6,5,5,4,4,5,2,2,3,4,7,6,7,7,5,2,2,3,5,3,3,2,6,3,3,6,5,5,5,8,5,4,6,5,9,10,5,6,8,7,7,8,9,10,8,5,5,1,3,4,4,5,4,3,4,4,4,3,2,4,4,3,3,4,4,6,4,5,4,6,3,5,3,4,4,5,3,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,3,0,0,3,3,4,2,4,3,3,2,3,3,3,2,3,3,4,4,4,4,1,4,4,2,3,6,5,0,1,1,0,2,1,3,3,1,2,1,1,1,0,1,1,1,1,2,0,2,3,3,4,4,3,3,3,4,4,4,3,3,3,3,3,4,5,5,4,5,5,5,6,7,7,4,5,4,4,5,9,4,4,5,3,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,5,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,4,2,2,3,2,2,2,3,2,3,3,2,3,4,4,4,4,5,5,4,5,4,6,6,4,5,2,3,2,2,2,2,3,3,4,6,3,4,4,4,3,5,3,6,10,9,8,9,9,10,9,7,9,3,3,6,4,7,7,7,8,8,2,2,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,4,3,2,2,2,2,2,2,4,3,2,3,4,2,3,4,0,0,0,0,1,2,2,3,3,3,3,1,4,4,1,6,2,3,2,0,0,1,1,1,2,4,4,3,3,4,4,4,0,2,2,2,2,2,2,1,2,3,1,3,3,2,5,3,3,4,4,3,4,4,1,2,3,2,2,2,4,4,4,5,4,2,2,3,3,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,3,2,1,2,2,2,2,2,1,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,2,1,1,1,1,1,1,3,4,5,5,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,3,3,2,1,0,0,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,1,2,2,2,1.98677598,3.302763819
1985,2,1,2,5,3,3,2,2,3,3,1,2,4,4,4,4,4,3,6,5,5,6,6,4,4,6,5,6,3,4,6,4,5,5,4,6,4,4,5,5,5,4,4,4,11,6,7,6,4,5,4,5,5,6,5,6,6,8,5,7,6,7,5,5,5,5,4,6,6,6,5,6,7,6,5,6,6,3,5,4,6,6,4,6,4,6,6,4,4,6,5,6,5,6,8,6,5,6,6,5,5,7,5,6,6,7,7,4,5,6,6,7,7,6,6,7,7,7,7,7,6,7,7,7,8,7,7,6,8,6,8,7,5,2,3,3,3,3,3,4,3,3,4,4,3,3,3,4,3,5,5,5,9,8,6,7,8,7,10,7,9,9,5,5,4,3,3,3,3,3,3,3,3,2,3,3,4,4,6,7,7,8,7,4,3,3,5,5,5,3,4,4,4,1,2,5,4,2,3,4,5,3,4,4,3,3,4,4,2,4,2,2,2,2,2,2,2,2,2,3,5,6,6,3,3,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,3,3,1,3,3,5,4,3,3,4,4,3,5,6,3,2,3,4,4,3,3,3,2,3,3,3,2,3,3,2,3,2,2,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,3,3,4,2,2,5,5,4,4,5,2,3,4,1,2,4,2,3,2,2,4,4,4,3,2,2,3,3,3,4,4,2,1,1,1,1,1,1,3,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,6,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,3,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,0,1,2,2,2,2,3,3,2,4,2,4,3,3,5,2,2,2,2,2,2,2,2,2,2,3,3,5,4,4,4,2,7,3,3,3,3,3,3,3,5,3,3,6,3,3,2,2,2,2,3,2,1,2,1,3,0,1,2,2,1,0,0,4,0,0,3,1,3,3,3,2,2,2,2,0,0,0,4,0,5,0,1,0,0,1,1,1,0,0,4,4,3,4,4,4,6,6,5,7,7,5,5,6,4,6,6,4,4,4,3,2,4,4,4,4,4,4,3,6,5,2,4,3,4,1,4,3,4,4,3,3,2,1,1,2,5,2,2,1,2,1,1,1,2,3,1,2,2,1,1,3,2,3,2,2,3,3,3,3,3,2,2,3,2,2,2,3,4,3,4,4,2,2,3,2,2,2,2,3,2,3,3,4,3,3,2,2,2,2,2,3,3,3,3,2,3,4,4,4,4,3,3,4,3,4,2,4,3,2,1,3,3,3,3,3,2,3,3,3,4,4,4,3,3,3,3,4,3,2,2,3,2,2,2,4,3,4,3,2,3,2,4,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2,5,2,2,2,3,3,3,1,1,2,2,2,1,2,2,3,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,4,4,2,3,3,4,3,2,3,3,3,4,4,3,4,3,4,1,3,3,3,2,4,3,2,4,3,3,3,5,2,2,2,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,3,3,3,2,3,3,3,1,1,2,2,1.705518958,3.217336683
1986,3,4,4,2,4,4,4,4,4,2,4,4,3,3,3,4,4,4,4,3,4,4,3,4,3,4,5,2,4,4,4,4,3,5,4,4,5,5,5,5,5,5,5,5,6,7,7,3,4,4,4,2,2,4,5,6,6,6,6,5,6,6,6,6,7,7,5,5,6,6,7,6,3,2,3,3,2,3,2,2,3,2,2,2,1,6,6,3,4,4,4,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5,5,4,4,5,5,4,5,5,5,4,4,5,6,6,6,5,6,5,6,5,5,6,9,10,11,11,7,10,10,10,8,9,9,9,9,8,8,8,7,7,9,9,8,7,7,6,5,7,7,7,7,9,6,7,11,12,8,8,8,9,9,9,8,9,9,9,11,10,9,9,11,11,9,10,9,9,9,8,5,8,9,9,9,11,5,5,4,2,3,4,4,5,3,4,5,4,5,4,2,2,2,2,4,10,6,6,6,7,7,6,7,7,8,9,7,6,8,4,6,6,5,5,5,2,5,5,4,3,4,5,5,5,3,3,2,2,2,3,6,6,6,6,5,5,5,5,5,6,4,7,7,3,4,3,6,4,4,3,4,4,4,5,4,5,5,3,4,4,6,4,4,6,6,4,4,4,4,5,5,5,6,4,4,6,4,6,7,7,5,5,4,7,7,7,7,7,7,3,3,3,4,4,4,2,3,3,4,3,4,3,2,1,1,1,5,4,5,3,1,5,4,1,1,5,4,2,1,1,1,2,3,1,3,3,2,4,4,5,3,5,5,5,5,5,3,3,2,3,5,5,4,4,4,4,4,4,3,5,4,8,8,9,8,9,8,4,5,5,5,6,6,6,5,6,4,5,6,7,7,5,5,7,8,9,8,6,8,3,4,4,4,4,2,4,2,3,3,2,2,3,3,3,3,4,6,2,2,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,6,6,6,6,5,5,5,6,5,6,5,5,5,5,7,7,5,6,4,9,9,8,7,3,3,4,3,3,3,4,5,6,7,3,7,6,8,9,3,3,6,6,5,5,3,5,5,3,4,4,3,3,4,4,3,4,4,3,5,6,7,1,3,1,0,2,5,1,5,5,3,6,5,6,6,3,4,7,5,5,5,2,3,1,2,2,3,3,3,1,3,2,3,3,3,2,3,3,6,5,6,6,6,5,5,5,5,7,6,5,5,6,3,6,6,3,4,3,6,4,7,6,4,4,5,7,4,2,2,1,2,7,6,5,3,3,5,3,3,7,6,6,6,6,5,5,6,2,4,4,4,3,2,1,4,2,3,4,4,4,5,4,5,3,3,3,4,3,3,2,1,4,1,1,1,4,3,2,3,3,1,1,3,3,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,4,2,2,3,3,4,4,0,4,4,4,4,4,0,3,3,4,3,4,4,3,0,4,4,3,4,4,1,3,4,3,2,4,4,3,1,1,2,1,3,2,2,2,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,3,1,3,3,3,1,1,1,1,1,1,1,2,4,4,4,4,0,1,1,2,1,1,1,0,1,1,1,1,1,0,1,1,2,0,0,0,0,2,4,5,4,3,2.299617882,4.164572864
1987,5,4,2,3,3,3,3,2,4,4,7,5,3,5,5,3,3,6,5,5,5,5,5,4,4,6,4,7,6,4,3,1,2,3,3,3,5,5,3,5,1,4,3,3,4,4,4,5,4,4,4,2,2,4,5,4,4,3,4,3,6,5,3,4,4,4,4,4,4,4,4,5,5,4,3,3,5,6,5,5,5,4,5,3,6,5,6,5,5,4,3,5,1,3,3,3,2,6,6,5,6,5,5,5,5,2,2,3,3,3,2,2,5,4,2,2,3,1,1,1,1,2,3,3,3,2,2,4,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,6,9,5,5,5,6,4,5,4,6,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,4,4,5,5,4,2,4,5,5,4,6,4,5,5,4,6,5,5,3,7,6,5,6,6,6,6,6,6,6,6,6,6,4,6,5,6,10,6,6,7,6,5,4,5,7,8,8,8,9,8,8,9,8,7,7,7,6,6,8,6,5,6,5,7,6,10,11,8,9,8,7,7,7,12,8,9,9,10,10,9,11,7,5,6,6,6,6,6,6,11,10,8,11,8,7,7,8,5,6,5,7,7,7,7,7,6,7,7,7,6,9,7,8,8,6,9,9,9,8,6,6,6,6,6,9,5,5,7,7,8,8,8,7,8,8,8,8,8,9,8,8,7,7,7,7,7,7,7,8,8,9,10,8,8,7,7,7,9,11,9,5,7,7,7,3,0,8,7,6,6,6,4,9,10,9,8,6,7,7,7,5,7,6,6,8,6,7,7,6,6,8,8,7,6,6,6,6,6,9,8,9,9,7,7,6,6,8,8,7,8,8,9,7,6,0,1,1,1,2,2,3,2,2,2,2,2,3,3,3,1,3,2,5,5,5,8,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,2,2,2,3,3,3,3,3,3,3,4,5,6,6,5,6,5,2,1,2,1,1,1,1,1,1,2,5,7,3,7,7,2,3,3,5,3,3,3,4,3,3,2,3,2,3,2,2,2,2,2,1,4,2,2,5,4,5,4,4,3,4,3,3,4,3,5,5,6,4,6,5,4,7,7,7,8,6,7,8,7,8,5,8,8,8,8,2,2,2,5,5,4,4,4,2,2,2,3,3,2,2,3,0,1,1,2,1,1,4,9,6,5,3,7,7,7,9,6,6,5,5,4,0,5,11,11,10,10,9,7,8,9,12,8,6,6,6,6,8,10,4,8,3,2,3,2,2,3,2,2,2,4,5,4,5,4,4,3,4,4,3,3,3,1,2,2,3,2,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,3,4,3,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,4,1,4,3,3,1,3,1,3,3,1,1,2,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,3,4,1,2,3,2,3,2,4,3,2,2,3,3,3,3,2,3,3,3,3,3,2,2,3,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,6,6,3,3,2.325475294,4.521356784
